race_id,horse_number,finish_position,target,pred,pred_class
202406040110,5,9.0,0,0.24214322432648708,0
202406040110,6,3.0,1,0.14728014891597982,0
202406040110,7,8.0,0,0.1388014883255315,0
202406040110,8,6.0,0,0.022918804553482757,0
202406040110,9,5.0,0,0.5919485829739122,1
202406040110,10,4.0,0,0.16547585689349795,0
202406040110,11,7.0,0,0.4426686147715336,1
202406040111,1,2.0,1,0.40633050881523347,1
202406040111,2,12.0,0,0.10540409342145335,0
202406040111,3,7.0,0,0.15595667324887144,0
202406040111,4,10.0,0,0.04828568231243253,0
202406040111,5,13.0,0,0.11467428544028102,0
202406040111,6,1.0,1,0.3471425492261163,0
202406040111,7,8.0,0,0.5130730341575965,1
202406040111,8,5.0,0,0.21294662915884438,0
202406040111,9,4.0,0,0.14986055250723937,0
202406040111,10,6.0,0,0.35989736593496685,0
202406040111,11,3.0,1,0.5107761104178151,1
202406040111,12,11.0,0,0.14114993404641524,0
202406040111,13,9.0,0,0.045465784178788,0
202406040112,1,8.0,0,0.012819226303095966,0
202406040112,2,12.0,0,0.03232329774205116,0
202406040112,3,11.0,0,0.02577816896571457,0
202406040112,4,16.0,0,0.02890645051981209,0
202406040112,5,3.0,1,0.05988716659452956,0
202406040112,6,7.0,0,0.09902089845728783,0
202406040112,7,9.0,0,0.44804596105921235,1
202406040112,8,15.0,0,0.0188652480724606,0
202406040112,9,6.0,0,0.5478727070110999,1
202406040112,10,14.0,0,0.06442833942476044,0
202406040112,11,4.0,0,0.0797622897532529,0
202406040112,12,1.0,1,0.38178067384518133,0
202406040112,13,2.0,1,0.41177186118736575,1
202406040112,14,13.0,0,0.31125206758565477,0
202406040112,15,5.0,0,0.23435424382205822,0
202406040112,16,10.0,0,0.2812038071415147,0
202407030101,1,7.0,0,0.19575091102198497,0
202407030101,2,5.0,0,0.6139486045654485,1
202407030101,3,6.0,0,0.5122821206301056,1
202407030101,4,1.0,1,0.7442917443489501,1
202407030101,5,9.0,0,0.0736399890523452,0
202407030101,6,10.0,0,0.09673047742748705,0
202407030101,7,4.0,0,0.29069351107325125,0
202407030101,8,8.0,0,0.3550300327652693,0
202407030101,9,2.0,1,0.28951820248518745,0
202407030101,10,3.0,1,0.22542672676585018,0
202407030102,1,5.0,0,0.04576958920037332,0
202407030102,2,999.0,0,0.00868256774625306,0
202407030102,3,2.0,1,0.6094194057564972,1
202407030102,4,6.0,0,0.39290752897501596,1
202407030102,5,3.0,1,0.2843477251493245,0
202407030102,6,4.0,0,0.15676209322187643,0
202407030102,7,7.0,0,0.07368835874276213,0
202407030102,8,1.0,1,0.8831797421100978,1
202407030103,1,4.0,0,0.20039769331088872,0
202407030103,2,1.0,1,0.7622639797054839,1
202407030103,3,2.0,1,0.9023796340918994,1
202407030103,4,5.0,0,0.08461385583539276,0
202407030103,5,3.0,1,0.4589382751495467,1
202407030104,1,5.0,0,0.31794023023575535,0
202407030104,2,2.0,1,0.3739191217179632,0
202407030104,3,999.0,0,0.031045156616889585,0
202407030104,4,3.0,1,0.8221650016106556,1
202407030104,5,7.0,0,0.05632112247234969,0
202407030104,6,8.0,0,0.17943302498304933,0
202407030104,7,1.0,1,0.5640576892105519,1
202407030104,8,4.0,0,0.23119890665895618,0
202407030104,9,6.0,0,0.5622370600432919,1
202407030104,10,999.0,0,0.008764749007158784,0
202407030105,1,6.0,0,0.4486160035554249,0
202407030105,2,3.0,1,0.6545790328375751,1
202407030105,3,8.0,0,0.10996430467792688,0
202407030105,4,1.0,1,0.3116575149874173,0
202407030105,5,2.0,1,0.7990570489402302,1
202407030105,6,5.0,0,0.25892398039356657,0
202407030105,7,7.0,0,0.07869010640020474,0
202407030105,8,4.0,0,0.5611223651563025,1
202407030106,1,7.0,0,0.847876057515311,1
202407030106,2,10.0,0,0.37528013268200305,1
202407030106,3,8.0,0,0.0179499347761559,0
202407030106,4,5.0,0,0.048665856777034715,0
202407030106,5,4.0,0,0.10520992033280972,0
202407030106,6,6.0,0,0.05688366281077225,0
202407030106,7,3.0,1,0.1660403431106841,0
202407030106,8,2.0,1,0.46719808925626877,1
202407030106,9,12.0,0,0.0277926489587216,0
202407030106,10,11.0,0,0.13087486993774974,0
202407030106,11,14.0,0,0.01615620754332515,0
202407030106,12,13.0,0,0.05422777570187569,0
202407030106,13,9.0,0,0.24774949629490198,0
202407030106,14,1.0,1,0.15327372156057317,0
202407030107,1,4.0,0,0.020180597206974668,0
202407030107,2,2.0,1,0.6359011468715996,1
202407030107,3,8.0,0,0.0604710122571332,0
202407030107,4,7.0,0,0.2515046795605245,0
202407030107,5,3.0,1,0.4616861317807065,1
202407030107,6,9.0,0,0.10601697663680751,0
202407030107,7,5.0,0,0.13525534081973956,0
202407030107,8,1.0,1,0.24422492216384975,0
202407030107,9,6.0,0,0.7209340548075693,1
202407030107,10,10.0,0,0.061577224343445223,0
202407030107,11,11.0,0,0.020483235670586263,0
202407030108,1,11.0,0,0.04421287179836329,0
202407030108,2,18.0,0,0.10603779892517806,0
202407030108,3,2.0,1,0.5335114941780839,1
202407030108,4,3.0,1,0.5027281101836866,1
202407030108,5,6.0,0,0.09800064473608064,0
202407030108,6,17.0,0,0.014759181310966433,0
202407030108,7,1.0,1,0.33004105493698505,0
202407030108,8,10.0,0,0.0569809284923017,0
202407030108,9,8.0,0,0.20759938103028622,0
202407030108,10,5.0,0,0.17081563230606023,0
202407030108,11,15.0,0,0.07569930023987813,0
202407030108,12,7.0,0,0.35376584308213,1
202407030108,13,12.0,0,0.027835778080920172,0
202407030108,14,16.0,0,0.05139246587129361,0
202407030108,15,4.0,0,0.06255720171191888,0
202407030108,16,9.0,0,0.3057978195229547,0
202407030108,17,14.0,0,0.2755742314156505,0
202407030108,18,13.0,0,0.024022317105112767,0
202407030109,1,3.0,1,0.6751356287148385,1
202407030109,2,5.0,0,0.24628132539351102,0
202407030109,3,8.0,0,0.032005355961160845,0
202407030109,4,2.0,1,0.3011529832567932,0
202407030109,5,1.0,1,0.5797504449540494,1
202407030109,6,7.0,0,0.03853851520711068,0
202407030109,7,4.0,0,0.7639852696498789,1
202407030109,8,6.0,0,0.23552626299007307,0
202407030110,1,14.0,0,0.015306278431364896,0
202407030110,2,16.0,0,0.10500146661306695,0
202407030110,3,1.0,1,0.36555161220936266,0
202407030110,4,9.0,0,0.36970143161210256,1
202407030110,5,12.0,0,0.287258947698715,0
202407030110,6,8.0,0,0.3808455322759168,1
202407030110,7,11.0,0,0.017210543868390455,0
202407030110,8,15.0,0,0.011538374595965234,0
202407030110,9,10.0,0,0.14126136875835232,0
202407030110,10,13.0,0,0.07052263392482278,0
202407030110,11,4.0,0,0.0844640084039486,0
202407030110,12,6.0,0,0.34631973615272416,0
202407030110,13,7.0,0,0.0378766612639279,0
202407030110,14,5.0,0,0.24451865711361356,0
202407030110,15,2.0,1,0.2530581466487982,0
202407030110,16,3.0,1,0.46018019152606654,1
202407030111,1,3.0,1,0.37461973140593485,1
202407030111,2,1.0,1,0.8859141176476982,1
202407030111,3,6.0,0,0.05007959006143125,0
202407030111,4,5.0,0,0.2830560709556961,0
202407030111,5,8.0,0,0.22531853429968843,0
202407030111,6,2.0,1,0.177925996039962,0
202407030111,7,7.0,0,0.1366557299726509,0
202407030111,8,4.0,0,0.34034943004360835,1
202407030111,9,9.0,0,0.059784690730437955,0
202407030111,10,10.0,0,0.06256562807342361,0
202407030112,1,10.0,0,0.07997430833563925,0
202407030112,2,11.0,0,0.048026814309199216,0
202407030112,3,3.0,1,0.10818429024693457,0
202407030112,4,8.0,0,0.05171399390704003,0
202407030112,5,7.0,0,0.12905700532205577,0
202407030112,6,1.0,1,0.7885539907884004,1
202407030112,7,5.0,0,0.4620927417764878,1
202407030112,8,2.0,1,0.40965907866292045,0
202407030112,9,6.0,0,0.2032604433296118,0
202407030112,10,9.0,0,0.12195492529165584,0
202407030112,11,4.0,0,0.42612964518883706,1
202406040201,1,6.0,0,0.04429607216297638,0
202406040201,2,2.0,1,0.6086512171280032,1
202406040201,3,8.0,0,0.043133729313918415,0
202406040201,4,1.0,1,0.8062626865253529,1
202406040201,5,4.0,0,0.1516341271342971,0
202406040201,6,5.0,0,0.29051176984921445,0
202406040201,7,7.0,0,0.04144408415882587,0
202406040201,8,3.0,1,0.7998318742214565,1
202406040202,1,2.0,1,0.3733433292916514,0
202406040202,2,1.0,1,0.45314722628857823,1
202406040202,3,5.0,0,0.07154354254715466,0
202406040202,4,4.0,0,0.7047158393643435,1
202406040202,5,6.0,0,0.10317511946366285,0
202406040202,6,3.0,1,0.8153114356143826,1
202406040202,7,8.0,0,0.2592033534024629,0
202406040202,8,9.0,0,0.022564048885805574,0
202406040202,9,7.0,0,0.01882862318104982,0
202406040203,1,14.0,0,0.19187133349086083,0
202406040203,2,8.0,0,0.0641138227040067,0
202406040203,3,6.0,0,0.21086318895540906,0
202406040203,4,10.0,0,0.016883122053793907,0
202406040203,5,4.0,0,0.6807956763873885,1
202406040203,6,9.0,0,0.11736167186290566,0
202406040203,7,16.0,0,0.19816371754235532,0
202406040203,8,5.0,0,0.3584151860831395,0
202406040203,9,13.0,0,0.03975396054380185,0
202406040203,10,3.0,1,0.5032016850942628,1
202406040203,11,15.0,0,0.08483733039862512,0
202406040203,12,12.0,0,0.3363824262583622,0
202406040203,13,7.0,0,0.36901236485878636,1
202406040203,14,2.0,1,0.29704581531788554,0
202406040203,15,11.0,0,0.07561404618037648,0
202406040203,16,1.0,1,0.07893729957727412,0
202406040204,1,4.0,0,0.21539815097791767,0
202406040204,2,6.0,0,0.08829479544968155,0
202406040204,3,9.0,0,0.17385889231412868,0
202406040204,4,11.0,0,0.057077940602044484,0
202406040204,5,16.0,0,0.013110959651229163,0
202406040204,6,13.0,0,0.08525925857293737,0
202406040204,7,15.0,0,0.35926287288667996,1
202406040204,8,14.0,0,0.03632878059555734,0
202406040204,9,3.0,1,0.08222624462998317,0
202406040204,10,2.0,1,0.05858809411371482,0
202406040204,11,10.0,0,0.12395790105924466,0
202406040204,12,12.0,0,0.07723707310203301,0
202406040204,13,5.0,0,0.1351925246948896,0
202406040204,14,7.0,0,0.18948867732948818,0
202406040204,15,1.0,1,0.863602003929774,1
202406040204,16,8.0,0,0.2955428961444575,1
202406040205,1,8.0,0,0.3440498743442771,0
202406040205,2,7.0,0,0.06253841143501525,0
202406040205,3,2.0,1,0.7596085380866893,1
202406040205,4,11.0,0,0.12234182683496521,0
202406040205,5,10.0,0,0.03404187133310047,0
202406040205,6,15.0,0,0.043767139532248096,0
202406040205,7,1.0,1,0.42500370682291133,1
202406040205,8,9.0,0,0.043219346826361325,0
202406040205,9,4.0,0,0.42228897014521527,1
202406040205,10,3.0,1,0.06477691309436939,0
202406040205,11,14.0,0,0.010632315343420589,0
202406040205,12,13.0,0,0.060896247614636606,0
202406040205,13,5.0,0,0.33001574299299324,0
202406040205,14,6.0,0,0.21772544029847513,0
202406040205,15,12.0,0,0.12893094272840425,0
202406040206,1,7.0,0,0.18609901918176588,0
202406040206,2,14.0,0,0.057585276706357394,0
202406040206,3,3.0,1,0.20151203052111533,0
202406040206,4,12.0,0,0.04950734250535777,0
202406040206,5,8.0,0,0.029500308093390347,0
202406040206,6,9.0,0,0.08180405929281485,0
202406040206,7,13.0,0,0.27709851047522316,0
202406040206,8,16.0,0,0.3345653231250479,1
202406040206,9,4.0,0,0.28917821946411554,0
202406040206,10,2.0,1,0.6779498519479756,1
202406040206,11,10.0,0,0.05737916337469714,0
202406040206,12,1.0,1,0.1404783350974151,0
202406040206,13,15.0,0,0.012970883154498387,0
202406040206,14,11.0,0,0.020458519429420428,0
202406040206,15,5.0,0,0.020736420263636573,0
202406040206,16,6.0,0,0.4853236185983428,1
202406040207,1,8.0,0,0.15875448288068336,0
202406040207,2,7.0,0,0.12144470645022491,0
202406040207,3,1.0,1,0.47769526388017797,1
202406040207,4,11.0,0,0.23598830888380878,0
202406040207,5,13.0,0,0.011126151396263618,0
202406040207,6,3.0,1,0.5648399101657663,1
202406040207,7,2.0,1,0.3608390583509177,0
202406040207,8,12.0,0,0.016594102757036662,0
202406040207,9,10.0,0,0.24287332225323047,0
202406040207,10,15.0,0,0.008819238460148671,0
202406040207,11,16.0,0,0.0437310399115133,0
202406040207,12,9.0,0,0.15924980735353583,0
202406040207,13,5.0,0,0.1413746630797678,0
202406040207,14,6.0,0,0.07968883220048456,0
202406040207,15,4.0,0,0.4568380440564985,1
202406040207,16,14.0,0,0.0772837070191277,0
202406040208,1,11.0,0,0.062378040165935865,0
202406040208,2,15.0,0,0.009772982639247918,0
202406040208,3,13.0,0,0.05451518849203218,0
202406040208,4,12.0,0,0.03560730351089122,0
202406040208,5,8.0,0,0.19415470374145005,0
202406040208,6,16.0,0,0.22634392697430886,0
202406040208,7,3.0,1,0.30183378667434835,0
202406040208,8,9.0,0,0.48787718401390184,1
202406040208,9,7.0,0,0.03235004686764529,0
202406040208,10,5.0,0,0.10627724009817702,0
202406040208,11,10.0,0,0.06552302388019443,0
202406040208,12,14.0,0,0.16148620337030165,0
202406040208,13,2.0,1,0.2696952470839338,0
202406040208,14,6.0,0,0.3729617737787451,1
202406040208,15,1.0,1,0.599363806134228,1
202406040208,16,4.0,0,0.14441638418618005,0
202406040209,1,1.0,1,0.617616704031088,1
202406040209,2,8.0,0,0.027944270142327993,0
202406040209,3,2.0,1,0.46155975649273406,1
202406040209,4,6.0,0,0.6310017315365817,1
202406040209,5,5.0,0,0.4247482780527402,0
202406040209,6,7.0,0,0.30165528305521994,0
202406040209,7,9.0,0,0.05408880797532226,0
202406040209,8,3.0,1,0.26733186499784933,0
202406040209,9,4.0,0,0.09356694882519202,0
202406040210,1,4.0,0,0.4673496563083387,1
202406040210,2,10.0,0,0.18468431816415803,0
202406040210,3,7.0,0,0.1508285232670595,0
202406040210,4,3.0,1,0.5211267598984244,1
202406040210,5,1.0,1,0.24872937399291864,0
202406040210,6,2.0,1,0.2917245224290386,0
202406040210,7,5.0,0,0.4306715288889521,0
202406040210,8,9.0,0,0.3533342424000203,0
202406040210,9,6.0,0,0.1927377615970812,0
202406040210,10,8.0,0,0.47554224691836694,1
202406040211,1,8.0,0,0.01704207141270716,0
202406040211,2,7.0,0,0.21297235527879457,0
202406040211,3,9.0,0,0.23903665925649234,0
202406040211,4,6.0,0,0.35336887246100906,1
202406040211,5,12.0,0,0.048083640596115765,0
202406040211,6,11.0,0,0.22571534300452553,0
202406040211,7,13.0,0,0.03491605203293377,0
202406040211,8,3.0,1,0.2873306020030828,1
202406040211,9,14.0,0,0.030604235901290106,0
202406040211,10,1.0,1,0.7849944093137431,1
202406040211,11,5.0,0,0.05620938447796779,0
202406040211,12,9.0,0,0.143860565310935,0
202406040211,13,4.0,0,0.11252756142996644,0
202406040211,14,16.0,0,0.016758266511407743,0
202406040211,15,2.0,1,0.024729841422165177,0
202406040211,16,15.0,0,0.16715509261022593,0
202406040212,1,8.0,0,0.047394377414331265,0
202406040212,2,9.0,0,0.017458520720486582,0
202406040212,3,7.0,0,0.1180449184600163,0
202406040212,4,13.0,0,0.13359838014334235,0
202406040212,5,14.0,0,0.03470781792495449,0
202406040212,6,3.0,1,0.2570863978422561,1
202406040212,7,12.0,0,0.010781291061809641,0
202406040212,8,6.0,0,0.0258409028871421,0
202406040212,9,5.0,0,0.23987729412954858,0
202406040212,10,10.0,0,0.032908103468979336,0
202406040212,11,11.0,0,0.11690883930703132,0
202406040212,12,2.0,1,0.871070306656071,1
202406040212,13,4.0,0,0.05317846693121489,0
202406040212,14,1.0,1,0.3973259570430171,1
202406040212,15,15.0,0,0.1584483880342825,0
202407030201,1,7.0,0,0.05478627889507085,0
202407030201,2,4.0,0,0.5408181587820751,1
202407030201,3,9.0,0,0.04634268061095238,0
202407030201,4,8.0,0,0.18066809097306433,0
202407030201,5,3.0,1,0.17344131732174528,0
202407030201,6,1.0,1,0.835788548362531,1
202407030201,7,2.0,1,0.3524295691455226,0
202407030201,8,6.0,0,0.06196111894435889,0
202407030201,9,5.0,0,0.4879030986995285,1
202407030202,1,4.0,0,0.7892810105798332,1
202407030202,2,3.0,1,0.6501148506269476,1
202407030202,3,6.0,0,0.3373990075813662,0
202407030202,4,5.0,0,0.4387894816058367,0
202407030202,5,7.0,0,0.11833734923322381,0
202407030202,6,2.0,1,0.4907545243578487,1
202407030202,7,1.0,1,0.18524679012006043,0
202407030202,8,8.0,0,0.24852423451420896,0
202407030202,9,9.0,0,0.02501696243065217,0
202407030203,1,1.0,1,0.5935456351286659,1
202407030203,2,5.0,0,0.5003110211579523,1
202407030203,3,2.0,1,0.35665784652456123,0
202407030203,4,4.0,0,0.10663132943587383,0
202407030203,5,7.0,0,0.2010984584500382,0
202407030203,6,6.0,0,0.14169536673448688,0
202407030203,7,3.0,1,0.8845615249410358,1
202407030204,1,4.0,0,0.31556865722187055,0
202407030204,2,7.0,0,0.11249721416923837,0
202407030204,3,1.0,1,0.8297611821340675,1
202407030204,4,6.0,0,0.08810491228859858,0
202407030204,5,3.0,1,0.4786524576061775,0
202407030204,6,5.0,0,0.5616479821924992,1
202407030204,7,2.0,1,0.5491515517582796,1
202407030205,1,3.0,1,0.3180990787774785,0
202407030205,2,2.0,1,0.625507982252862,1
202407030205,3,1.0,1,0.7433283187928398,1
202407030205,4,4.0,0,0.19095457889154854,0
202407030205,5,6.0,0,0.17030643623227018,0
202407030205,6,5.0,0,0.47030007927194517,0
202407030205,7,7.0,0,0.6607048894236591,1
202407030206,1,2.0,1,0.35016545739454463,1
202407030206,2,1.0,1,0.8782771287612006,1
202407030206,3,9.0,0,0.07395834984535654,0
202407030206,4,5.0,0,0.11274422419018237,0
202407030206,5,4.0,0,0.0206039686811965,0
202407030206,6,7.0,0,0.15904776764566464,0
202407030206,7,6.0,0,0.3256419811329815,1
202407030206,8,3.0,1,0.14329245671290647,0
202407030206,9,8.0,0,0.0172722473169921,0
202407030206,10,10.0,0,0.030588643531077212,0
202407030207,1,4.0,0,0.261769386681595,0
202407030207,2,6.0,0,0.5739482850291884,1
202407030207,3,3.0,1,0.3241738592341172,0
202407030207,4,7.0,0,0.060976938946985235,0
202407030207,5,2.0,1,0.3486309855761593,0
202407030207,6,1.0,1,0.8065019897497145,1
202407030207,7,5.0,0,0.38697303901497265,1
202407030207,8,8.0,0,0.04322527214933809,0
202407030207,9,9.0,0,0.03392372096219147,0
202407030208,1,3.0,1,0.3366308273969937,0
202407030208,2,7.0,0,0.2285987687634592,0
202407030208,3,9.0,0,0.18168082853332823,0
202407030208,4,6.0,0,0.1483228832648213,0
202407030208,5,11.0,0,0.020529904003057375,0
202407030208,6,1.0,1,0.6917002203898729,1
202407030208,7,5.0,0,0.5227045785070598,1
202407030208,8,10.0,0,0.06159714860017301,0
202407030208,9,8.0,0,0.07745427969585154,0
202407030208,10,4.0,0,0.5388136863503697,1
202407030208,11,2.0,1,0.12787186131868247,0
202407030209,1,7.0,0,0.3140235536219056,1
202407030209,2,1.0,1,0.849598153030792,1
202407030209,3,3.0,1,0.306202729876223,0
202407030209,4,13.0,0,0.1662290099032968,0
202407030209,5,8.0,0,0.014909853490975558,0
202407030209,6,5.0,0,0.2742962196136945,0
202407030209,7,14.0,0,0.0348049501823086,0
202407030209,8,12.0,0,0.07226908182351759,0
202407030209,9,6.0,0,0.10801138917523677,0
202407030209,10,9.0,0,0.4259507174218367,1
202407030209,11,11.0,0,0.03725772194446348,0
202407030209,12,2.0,1,0.018450701739484432,0
202407030209,13,10.0,0,0.0689576415581794,0
202407030209,14,4.0,0,0.06071640950653395,0
202407030210,1,8.0,0,0.18778986878157733,0
202407030210,2,4.0,0,0.3067778012247379,0
202407030210,3,6.0,0,0.26653944458517165,0
202407030210,4,1.0,1,0.44673032050454664,1
202407030210,5,5.0,0,0.125443227390306,0
202407030210,6,9.0,0,0.08932074817780572,0
202407030210,7,14.0,0,0.09491695790059876,0
202407030210,8,2.0,1,0.4744745566708187,1
202407030210,9,11.0,0,0.16109558521428105,0
202407030210,10,16.0,0,0.05614408830901048,0
202407030210,11,7.0,0,0.05282770076092537,0
202407030210,12,15.0,0,0.46944805546555823,1
202407030210,13,13.0,0,0.0803354438921804,0
202407030210,14,12.0,0,0.07084079842518523,0
202407030210,15,3.0,1,0.03429703665335108,0
202407030210,16,10.0,0,0.13821403677069424,0
202407030211,1,3.0,1,0.2309253235035721,0
202407030211,2,4.0,0,0.018134666953731032,0
202407030211,3,14.0,0,0.02493186680555811,0
202407030211,4,15.0,0,0.058394630066123644,0
202407030211,5,9.0,0,0.23210900733790615,0
202407030211,6,11.0,0,0.10612297090493353,0
202407030211,7,8.0,0,0.30695381823596657,1
202407030211,8,10.0,0,0.11236899311867231,0
202407030211,9,17.0,0,0.07484972851274312,0
202407030211,10,16.0,0,0.061766400152091165,0
202407030211,11,5.0,0,0.0485113011057318,0
202407030211,12,7.0,0,0.2575971254188316,0
202407030211,13,13.0,0,0.47979466816921434,1
202407030211,14,12.0,0,0.27404040865303264,0
202407030211,15,6.0,0,0.21161869593426774,0
202407030211,16,18.0,0,0.011923323957788287,0
202407030211,17,1.0,1,0.3801208344572961,1
202407030211,18,2.0,1,0.3055356529211701,0
202407030212,1,1.0,1,0.5562416900240569,1
202407030212,2,11.0,0,0.40787650513853635,0
202407030212,3,6.0,0,0.13385462438302198,0
202407030212,4,4.0,0,0.06471352947342814,0
202407030212,5,2.0,1,0.6226727829404081,1
202407030212,6,3.0,1,0.41134349014598703,1
202407030212,7,10.0,0,0.011938360243764044,0
202407030212,8,13.0,0,0.03515427627384136,0
202407030212,9,7.0,0,0.1153296363817397,0
202407030212,10,5.0,0,0.1872622250115676,0
202407030212,11,9.0,0,0.16997758195022009,0
202407030212,12,8.0,0,0.19159212981757393,0
202407030212,13,12.0,0,0.064521839116705,0
202406040301,1,10.0,0,0.03749369483214453,0
202406040301,2,8.0,0,0.09721140723062174,0
202406040301,3,5.0,0,0.19131722335371887,0
202406040301,4,6.0,0,0.06410453861763683,0
202406040301,5,11.0,0,0.018275781334375376,0
202406040301,6,4.0,0,0.27510466367176206,0
202406040301,7,1.0,1,0.7989899404886408,1
202406040301,8,13.0,0,0.31371642990360993,1
202406040301,9,12.0,0,0.060038538261524624,0
202406040301,10,2.0,1,0.018669864576344484,0
202406040301,11,7.0,0,0.3003591772386811,0
202406040301,12,3.0,1,0.012700848868905873,0
202406040301,13,9.0,0,0.6049894754359414,1
202406040301,14,14.0,0,0.31224616890862206,0
202406040302,1,9.0,0,0.06605699366871048,0
202406040302,2,8.0,0,0.20632586439074607,0
202406040302,3,2.0,1,0.7895117510358378,1
202406040302,4,3.0,1,0.5961418979532244,1
202406040302,5,6.0,0,0.33913970508645813,0
202406040302,6,4.0,0,0.053644776283349606,0
202406040302,7,10.0,0,0.0838857591378566,0
202406040302,8,7.0,0,0.06661753069142787,0
202406040302,9,5.0,0,0.11752579660574348,0
202406040302,10,11.0,0,0.018956378568356705,0
202406040302,11,12.0,0,0.3176955542037166,0
202406040302,12,1.0,1,0.3861378998627576,1
202406040303,1,8.0,0,0.1582784203399522,0
202406040303,2,999.0,0,0.016661669487700058,0
202406040303,3,11.0,0,0.03431088647043321,0
202406040303,4,1.0,1,0.1020096565648601,0
202406040303,5,3.0,1,0.5048509081804046,1
202406040303,6,4.0,0,0.36529483098525817,1
202406040303,7,6.0,0,0.16096117355408826,0
202406040303,8,9.0,0,0.010591840223715074,0
202406040303,9,2.0,1,0.2979981829702423,0
202406040303,10,10.0,0,0.023993797693163024,0
202406040303,11,5.0,0,0.2247520973910216,0
202406040303,12,12.0,0,0.04645183413027989,0
202406040303,13,7.0,0,0.796726850544392,1
202406040303,14,13.0,0,0.261467525135527,0
202406040304,1,15.0,0,0.05192289522302805,0
202406040304,2,8.0,0,0.32155392802363464,0
202406040304,3,3.0,1,0.38174102076424293,1
202406040304,4,7.0,0,0.11581251000053816,0
202406040304,5,9.0,0,0.04842434925974965,0
202406040304,6,6.0,0,0.18878159661523572,0
202406040304,7,13.0,0,0.21669121056215854,0
202406040304,8,5.0,0,0.1722501108456291,0
202406040304,9,16.0,0,0.015204738924314386,0
202406040304,10,4.0,0,0.14808942586404347,0
202406040304,11,14.0,0,0.022776755386870136,0
202406040304,12,10.0,0,0.1592707190653568,0
202406040304,13,11.0,0,0.46630089289603455,1
202406040304,14,12.0,0,0.032373063502875304,0
202406040304,15,1.0,1,0.783107260395042,1
202406040304,16,2.0,1,0.06487296845633304,0
202406040305,1,4.0,0,0.0804113838607418,0
202406040305,2,1.0,1,0.6328594436671432,1
202406040305,3,5.0,0,0.0985857123672267,0
202406040305,4,7.0,0,0.5395864656211654,1
202406040305,5,2.0,1,0.7971152309579639,1
202406040305,6,3.0,1,0.16216452816966628,0
202406040305,7,9.0,0,0.06404013983289936,0
202406040305,8,8.0,0,0.3685036675815394,0
202406040305,9,6.0,0,0.30733770938632093,0
202406040306,1,7.0,0,0.016954996075798628,0
202406040306,2,4.0,0,0.12278725957797813,0
202406040306,3,13.0,0,0.16141698886115036,0
202406040306,4,14.0,0,0.016128506895140404,0
202406040306,5,2.0,1,0.301944132255236,0
202406040306,6,1.0,1,0.5056673326293892,1
202406040306,7,3.0,1,0.35585693204821645,1
202406040306,8,5.0,0,0.5222760990031687,1
202406040306,9,15.0,0,0.053754079311421704,0
202406040306,10,16.0,0,0.07312336787078318,0
202406040306,11,9.0,0,0.29262559244173336,0
202406040306,12,10.0,0,0.07746738070456853,0
202406040306,13,8.0,0,0.1421757046934114,0
202406040306,14,12.0,0,0.25946208413386557,0
202406040306,15,11.0,0,0.024010155808814403,0
202406040306,16,6.0,0,0.23126035452256324,0
202406040307,1,2.0,1,0.030688498848705847,0
202406040307,2,10.0,0,0.27204288045876857,0
202406040307,3,6.0,0,0.05534964227372479,0
202406040307,4,9.0,0,0.014600518649430037,0
202406040307,5,3.0,1,0.4453921668377613,0
202406040307,6,1.0,1,0.6733138496043137,1
202406040307,7,7.0,0,0.23048774033256472,0
202406040307,8,8.0,0,0.6088201631225444,1
202406040307,9,4.0,0,0.4479641716992047,1
202406040307,10,5.0,0,0.3099677596713147,0
202406040308,1,13.0,0,0.3111600127313305,0
202406040308,2,5.0,0,0.6066164144411056,1
202406040308,3,8.0,0,0.15994988410912614,0
202406040308,4,14.0,0,0.03151032179794726,0
202406040308,5,9.0,0,0.04270098305368232,0
202406040308,6,10.0,0,0.12579004913393335,0
202406040308,7,1.0,1,0.3064183298857943,0
202406040308,8,7.0,0,0.08729653092670275,0
202406040308,9,11.0,0,0.06740174635651806,0
202406040308,10,2.0,1,0.16251901882987047,0
202406040308,11,4.0,0,0.3167528285314136,1
202406040308,12,12.0,0,0.24541434187279848,0
202406040308,13,6.0,0,0.09008272430670579,0
202406040308,14,15.0,0,0.010993589914168524,0
202406040308,15,3.0,1,0.49373237130059316,1
202406040309,1,8.0,0,0.027065779446568853,0
202406040309,2,1.0,1,0.1717472355028347,0
202406040309,3,7.0,0,0.1473647030068843,0
202406040309,4,14.0,0,0.06543697888605533,0
202406040309,5,15.0,0,0.015217139786156889,0
202406040309,6,6.0,0,0.28698768329542546,0
202406040309,7,2.0,1,0.5630937635656554,1
202406040309,8,3.0,1,0.486490606762792,1
202406040309,9,4.0,0,0.21181769930428876,0
202406040309,10,11.0,0,0.05982672939170657,0
202406040309,11,5.0,0,0.538005606995967,1
202406040309,12,10.0,0,0.015954824626175437,0
202406040309,13,16.0,0,0.04030189865795627,0
202406040309,14,13.0,0,0.06080839750175749,0
202406040309,15,9.0,0,0.24382794183827172,0
202406040309,16,12.0,0,0.01763211238799357,0
202406040310,1,4.0,0,0.04895632686714176,0
202406040310,2,9.0,0,0.12388481999128781,0
202406040310,3,7.0,0,0.45228995022504664,1
202406040310,4,3.0,1,0.44722245075583344,0
